"Date","Game","Comp","PassAtt","CompPCT","PassYds","PassYPA","PassYPR","PassTD","OINT","OSCK","OSCKYDS","QBR","P1st","RushAtt","RushYds","RushYPA","RushTD","R1st","PA","Tckl","Solo","AstTckl","DSck","DSCKYds","INT","INTTD","FF","FumRec","FumTD","PassDef","Sfty","KPts","FGM","FGA","FGPct","FGLng","XPM","XPA","XPPct","KR","KRYds","KRAvg","KRTD","KRLng","PR","PRYds","PRAvg","PRTD","PRLng","Punts","PuntYds","PuntAvg","1st","3rdCon","3rdAtt","3rdPct","4thCon","4thAtt","4thPct","Pen","PenYds","TotYds","PlusMinus","FUML.turnovers","Team"
2019-12-08,"NYJ",21.625,35.375,61.60625,212.9375,6.10625,10.76875,1.1875,1.125,3.625,19.4375,79.5875,11.75,22.625,73.3125,3.1875,0.75,4.1875,27.5,60.1875,37.6875,22.5,1.8125,11.3125,0.5625,0,0.625,0.1875,0,3.5625,0.0625,5.5,1.3125,1.5625,87.5,31.625,1.5625,1.6875,93.5923076923077,2.5,53.9375,20.4285714285714,0.0625,24.25,2.125,11.125,5.60714285714286,0,7.125,4.5625,207.0625,45.40625,18.75,4.5625,13,36.1,0.8125,1.625,34.89375,6.625,56.8125,286.25,-0.875,0.5,"MIA"
2019-12-15,"NYG",21.5882352941176,35.4705882352941,61.3235294117647,214.529411764706,6.12941176470588,10.8235294117647,1.11764705882353,1.11764705882353,3.52941176470588,18.5882352941176,78.7705882352941,11.8235294117647,22.8235294117647,76.1764705882353,3.27647058823529,0.705882352941177,4.17647058823529,27.1764705882353,60.7058823529412,37.4117647058824,23.2941176470588,1.76470588235294,11.1176470588235,0.588235294117647,0,0.647058823529412,0.176470588235294,0,3.64705882352941,0.0588235294117647,6.41176470588235,1.64705882352941,1.94117647058824,87.5,32.8823529411765,1.47058823529412,1.58823529411765,93.5923076923077,2.41176470588235,51.5294117647059,19.9333333333333,0.0588235294117647,23.5882352941176,2.05882352941176,10.8823529411765,5.7,0,7.11764705882353,4.35294117647059,197.529411764706,45.3823529411765,18.9411764705882,4.52941176470588,13,35.7882352941176,0.764705882352941,1.52941176470588,32.8411764705882,6.52941176470588,56.2941176470588,290.705882352941,-0.823529411764706,0.470588235294118,"MIA"
2019-12-22,"CIN",21.6666666666667,35.7777777777778,61.0333333333333,217.166666666667,6.14444444444444,10.8944444444444,1.16666666666667,1.05555555555556,3.5,18.5,79.5833333333333,11.8888888888889,22.9444444444444,78.7222222222222,3.36666666666667,0.666666666666667,4.33333333333333,27.6666666666667,60.9444444444444,37.3888888888889,23.5555555555556,1.72222222222222,11.0555555555556,0.722222222222222,0,0.611111111111111,0.166666666666667,0,3.72222222222222,0.0555555555555556,6.5,1.66666666666667,2,86.0142857142857,33.6666666666667,1.5,1.61111111111111,94.05,2.38888888888889,51.7222222222222,20.40625,0.0555555555555556,23.9444444444444,1.94444444444444,10.2777777777778,5.7,0,6.72222222222222,4.27777777777778,193.555555555556,45.1944444444444,19.1111111111111,4.44444444444444,13,35.0833333333333,0.777777777777778,1.61111111111111,32.8666666666667,6.55555555555556,55.5,295.888888888889,-0.666666666666667,0.5,"MIA"
2019-12-29,"NE",22.1578947368421,36.6315789473684,60.9578947368421,227.105263157895,6.23157894736842,11.0315789473684,1.31578947368421,1.05263157894737,3.42105263157895,18.2105263157895,80.8157894736842,12.3684210526316,23.5263157894737,79.6315789473684,3.33684210526316,0.684210526315789,4.36842105263158,28.0526315789474,61.4736842105263,37.6842105263158,23.7894736842105,1.84210526315789,11.7894736842105,0.684210526315789,0,0.631578947368421,0.210526315789474,0,3.89473684210526,0.0526315789473684,6.57894736842105,1.63157894736842,2,83.6133333333333,33.8421052631579,1.68421052631579,1.78947368421053,94.4466666666667,2.36842105263158,50.4736842105263,20.0294117647059,0.0526315789473684,23.8421052631579,2.05263157894737,11.1052631578947,5.75,0,6.89473684210526,4.36842105263158,198.842105263158,45.3947368421053,19.6315789473684,4.52631578947368,13.1578947368421,35.2105263157895,0.736842105263158,1.52631578947368,31.1368421052632,6.52631578947368,55.0526315789474,306.736842105263,-0.631578947368421,0.473684210526316,"MIA"
2019-08-09,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN"
2019-08-18,"SEA",19,27,70.4,247,9.1,13,3,0,0,0,135.9,13,27,210,7.8,1,6,25,60,42,18,2,18,1,1,0,0,0,6,0,4,0,0,NA,0,4,4,100,5,129,25.8,0,35,1,0,0,0,0,2,85,42.5,21,5,7,71.4,0,0,0,13,136,457,0,1,"MIN"
2019-08-24,"ARI",23.5,31,75.2,259.5,8.45,11.35,2.5,0.5,0,0,121.05,15.5,33,173.5,5.65,1,6.5,22,52,35.5,16.5,1.5,11,1,0.5,0.5,0,0,5,0,4.5,0.5,0.5,100,12,3,3,100,5.5,129,23.65,0,35.5,1.5,5.5,2.75,0,5.5,3,130,43.15,24,8,12.5,66.25,0.5,0.5,50,9.5,111.5,433,0,0.5,"MIN"
2019-08-29,"BUF",20.6666666666667,30.3333333333333,67.3666666666667,232.333333333333,7.66666666666667,11.8666666666667,2,0.333333333333333,1,5.33333333333333,108.9,14,31.6666666666667,179,5.96666666666667,1.33333333333333,6.33333333333333,17.6666666666667,52.6666666666667,37.3333333333333,15.3333333333333,1.33333333333333,10.6666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,4.66666666666667,0,3.66666666666667,0.333333333333333,1,50,8,2.66666666666667,2.66666666666667,100,4.33333333333333,106.666666666667,26.1,0,35.6666666666667,2,14.3333333333333,5.4,0,9.33333333333333,4,181.333333333333,44.5333333333333,22,6.33333333333333,12.6666666666667,51.8666666666667,1,1,66.6666666666667,8.33333333333333,91,411.333333333333,0,0.333333333333333,"MIN"
2019-09-08,"ATL",21.5,31.25,68.175,224.25,7.225,11.075,1.75,0.75,1,6.25,99.625,13.75,33.5,168.25,5.35,1.25,7,20,51,36.75,14.25,1.25,11.25,0.5,0.25,0.5,0.25,0,4.75,0,5.5,1,1.75,58.3333333333333,19.5,2.5,2.5,100,3.25,80,26.1,0,26.75,1.75,10.75,4.05,0,7,3.75,165.75,43.325,22.75,6.25,13.25,48.9,1,1,75,7.25,76,392.5,-0.25,0.25,"MIN"
2019-09-15,"GB",18.8,27,70.54,198.8,7.72,11.32,1.6,0.6,1,5.2,107.86,11.8,34.4,169,5.18,1.6,7.6,18.4,52.6,39.2,13.4,1.8,15.4,0.8,0.2,0.6,0.4,0,5.4,0,5.2,0.8,1.4,58.3333333333333,15.6,2.8,2.8,100,2.8,66.6,22.825,0,24,1.4,8.6,4.05,0,5.6,4,182,44.54,21.8,6,12.6,49.12,0.8,0.8,60,8,80.8,367.8,0.4,0.2,"MIN"
2019-09-22,"OAK",18,27.8333333333333,66.0833333333333,202.833333333333,7.6,12.1666666666667,1.5,0.833333333333333,1,5.5,98.7,10.8333333333333,33.1666666666667,173.833333333333,5.53333333333333,1.5,7.66666666666667,18.8333333333333,54.1666666666667,40.1666666666667,14,1.83333333333333,15.8333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0,5.16666666666667,0,5,0.833333333333333,1.5,56.25,18.1666666666667,2.5,2.66666666666667,91.6666666666667,2.33333333333333,55.5,22.825,0,20,1.83333333333333,11.3333333333333,4.5,0,7.16666666666667,4.33333333333333,195.666666666667,44.45,20.6666666666667,5.66666666666667,12.6666666666667,46.0666666666667,0.666666666666667,0.666666666666667,50,8,84,376.666666666667,0,0.5,"MIN"
2019-09-29,"CHI",17.5714285714286,26.8571428571429,66.8428571428571,198.714285714286,7.7,12.0857142857143,1.42857142857143,0.714285714285714,0.857142857142857,4.71428571428571,100.6,10.4285714285714,33.8571428571429,179.142857142857,5.54285714285714,1.71428571428571,8,18.1428571428571,54.2857142857143,40.5714285714286,13.7142857142857,2.14285714285714,17.5714285714286,0.714285714285714,0.142857142857143,0.571428571428571,0.571428571428571,0,4.57142857142857,0,5.71428571428571,1,1.57142857142857,65,22.7142857142857,2.71428571428571,2.85714285714286,92.8571428571429,2.14285714285714,51.1428571428571,23.26,0,20.7142857142857,2,12.7142857142857,4.91666666666667,0,8,4,181.285714285714,44.8857142857143,21,5.57142857142857,12.1428571428571,47.4285714285714,0.571428571428571,0.571428571428571,42.8571428571429,7.71428571428571,80.4285714285714,377.857142857143,0.142857142857143,0.428571428571429,"MIN"
2019-10-06,"NYG",18.75,28,67.8625,196.625,7.375,11.65,1.25,0.625,1.5,10.5,99.475,10.25,31.625,161.75,5.1625,1.625,7.375,17.875,55.125,41.875,13.25,2,16.25,0.625,0.125,0.5,0.5,0,4.375,0,5,0.875,1.375,65,19.875,2.375,2.5,92.8571428571429,1.875,44.75,23.26,0,18.125,2.25,12.625,4.64285714285714,0,8.125,4.125,188,45.15,20.25,5.5,12.25,46.3125,0.625,0.75,43.75,7.625,77.25,358.375,-0.125,0.625,"MIN"
2019-10-13,"PHI",19.1111111111111,27.8888888888889,69.3777777777778,205.777777777778,7.7,11.9,1.33333333333333,0.555555555555556,1.66666666666667,12.3333333333333,103.822222222222,10.6666666666667,31.8888888888889,167.222222222222,5.27777777777778,1.44444444444444,7.22222222222222,17,54.7777777777778,41.2222222222222,13.5555555555556,2.22222222222222,18.3333333333333,0.666666666666667,0.111111111111111,0.444444444444444,0.444444444444444,0,5.11111111111111,0.111111111111111,6,1.22222222222222,1.66666666666667,70.8333333333333,23,2.33333333333333,2.44444444444444,93.75,1.88888888888889,44.4444444444444,22.8833333333333,0,19.7777777777778,2.11111111111111,12.8888888888889,5.9375,0,8.88888888888889,3.77777777777778,173.444444444444,46.4666666666667,20.4444444444444,5.44444444444444,12.1111111111111,46.2222222222222,0.666666666666667,0.777777777777778,50,8.11111111111111,81.1111111111111,373,-0.111111111111111,0.666666666666667,"MIN"
2019-10-20,"DET",19.4,28,70.03,217.7,8.05,12.22,1.6,0.6,1.6,11.9,107.28,11,32.2,162.7,5.1,1.4,7.3,17.3,55.1,41,14.1,2.2,17.9,0.8,0.1,0.5,0.5,0,5.3,0.1,6.2,1.2,1.6,75,24.6,2.6,2.7,94.4444444444444,1.7,40,22.8833333333333,0,17.8,2,12.2,5.94444444444444,0,8.6,3.7,168.4,45.92,21,5.1,11.9,43.6,0.7,0.8,55,7.7,76,380.4,0,0.7,"MIN"
2019-10-24,"WAS",19.8181818181818,28.5454545454545,70.0818181818182,228.636363636364,8.21818181818182,12.3909090909091,1.81818181818182,0.545454545454545,1.45454545454545,10.8181818181818,110.390909090909,11.7272727272727,32.6363636363636,163,5.04545454545454,1.45454545454545,7.54545454545455,18.4545454545455,55.2727272727273,40.7272727272727,14.5454545454545,2.18181818181818,17.3636363636364,0.818181818181818,0.0909090909090909,0.454545454545455,0.454545454545455,0,5.36363636363636,0.0909090909090909,6.18181818181818,1.09090909090909,1.54545454545455,65.625,22.3636363636364,2.90909090909091,3,95,1.90909090909091,45.9090909090909,23.3714285714286,0,19.6363636363636,2,11.9090909090909,5.8,0,8.63636363636364,3.54545454545455,162,46.2,22,5.18181818181818,11.7272727272727,45.0909090909091,0.636363636363636,0.727272727272727,50,7.54545454545455,74.5454545454545,391.636363636364,0.0909090909090909,0.636363636363636,"MIN"
2019-11-03,"KC",20.0833333333333,28.3333333333333,71.6166666666667,232.333333333333,8.40833333333333,12.3916666666667,1.66666666666667,0.5,1.58333333333333,10.9166666666667,110.55,11.5,33.0833333333333,162.833333333333,4.975,1.41666666666667,7.75,17.6666666666667,54.4166666666667,39.75,14.6666666666667,2.33333333333333,18.5833333333333,0.833333333333333,0.0833333333333333,0.583333333333333,0.5,0,5.33333333333333,0.0833333333333333,6.75,1.33333333333333,1.75,69.4444444444444,24.6666666666667,2.75,2.83333333333333,95.4545454545455,1.75,42.0833333333333,23.3714285714286,0,18,1.83333333333333,10.9166666666667,5.8,0,7.91666666666667,3.25,148.5,46.2,22,5.41666666666667,12,45.775,0.666666666666667,0.916666666666667,48.6083333333333,7.5,74.5,395.166666666667,0.166666666666667,0.666666666666667,"MIN"
2019-11-10,"DAL",20,29.0769230769231,69.9538461538462,230.769230769231,8.19230769230769,12.3307692307692,1.76923076923077,0.461538461538462,1.53846153846154,10.6923076923077,109.292307692308,11.5384615384615,32.6153846153846,157.692307692308,4.86923076923077,1.30769230769231,7.46153846153846,18.3076923076923,54.4615384615385,39.7692307692308,14.6923076923077,2.53846153846154,20.6153846153846,0.769230769230769,0.0769230769230769,0.769230769230769,0.538461538461538,0,5.23076923076923,0.0769230769230769,6.61538461538461,1.30769230769231,1.69230769230769,72.5,25,2.69230769230769,2.84615384615385,93.0583333333333,1.61538461538462,38.8461538461538,23.3714285714286,0,16.6153846153846,2.07692307692308,12.3076923076923,5.8,0,8.07692307692308,3.61538461538462,164.230769230769,46.025,21.6153846153846,5.38461538461539,12.2307692307692,44.8153846153846,0.692307692307692,0.923076923076923,52.5615384615385,7.15384615384615,70.6923076923077,388.461538461538,0.230769230769231,0.615384615384615,"MIN"
2019-11-17,"DEN",20.2142857142857,29.2857142857143,70.0928571428571,229.357142857143,8.07857142857143,12.1357142857143,1.78571428571429,0.428571428571429,1.5,10.5714285714286,109.45,11.7857142857143,32.8571428571429,157.357142857143,4.82857142857143,1.28571428571429,7.57142857142857,18.7142857142857,54.1428571428571,39.6428571428571,14.5,2.42857142857143,19.4285714285714,0.785714285714286,0.0714285714285714,0.714285714285714,0.5,0,5.42857142857143,0.0714285714285714,6.71428571428571,1.35714285714286,1.71428571428571,75,25.1428571428571,2.64285714285714,2.78571428571429,93.5923076923077,1.57142857142857,38.1428571428571,24.075,0,17.5,1.92857142857143,11.4285714285714,5.8,0,7.5,3.64285714285714,164.642857142857,45.7538461538462,22,5.57142857142857,12.3571428571429,45.6928571428571,0.714285714285714,0.928571428571429,55.95,7,68.1428571428571,386.714285714286,0.285714285714286,0.571428571428571,"MIN"
2019-12-02,"SEA",20.8,29.6666666666667,70.9466666666667,233,8.08,12.06,1.86666666666667,0.4,1.73333333333333,12.2,111.033333333333,11.8666666666667,31.8666666666667,149.333333333333,4.64666666666667,1.26666666666667,7.4,19,54.8,39.5333333333333,15.2666666666667,2.4,18.6666666666667,0.8,0.0666666666666667,0.666666666666667,0.466666666666667,0,5.46666666666667,0.0666666666666667,6.46666666666667,1.26666666666667,1.6,75,23.4666666666667,2.66666666666667,2.8,94.05,1.6,38.4,23.7333333333333,0,17.8666666666667,1.93333333333333,10.6666666666667,5.31666666666667,0,7,3.73333333333333,169.4,45.8571428571429,21.8,5.53333333333333,12.3333333333333,45.4266666666667,0.8,1,58.8866666666667,6.86666666666667,66.8666666666667,382.333333333333,0.2,0.666666666666667,"MIN"
2019-12-08,"DET",20.875,30.1875,70.13125,235.6875,8.03125,12.0875,1.875,0.4375,1.625,11.4375,109.54375,11.875,30.75,144.875,4.70625,1.25,7.1875,20.125,56.625,39.9375,16.6875,2.375,18.375,0.8125,0.125,0.6875,0.5,0,5.3125,0.0625,6.4375,1.25,1.5625,77.0833333333333,24.9375,2.6875,2.875,92.78,1.6875,39.5625,23.26,0,18.125,1.8125,10,5.31666666666667,0,6.5625,3.75,169.4375,45.6333333333333,21.5,5.5,12.1875,45.7125,0.75,1,55.20625,6.625,64.5625,380.5625,0.125,0.75,"MIN"
2019-12-15,"LAC",21.0588235294118,30.1764705882353,70.7117647058824,235.588235294118,8.01764705882353,11.9705882352941,1.82352941176471,0.411764705882353,1.58823529411765,11.2352941176471,109.652941176471,12,31.2352941176471,143.411764705882,4.61176470588235,1.23529411764706,7.05882352941176,19.3529411764706,56.5882352941176,40.3529411764706,16.2352941176471,2.52941176470588,19.8823529411765,0.882352941176471,0.117647058823529,0.647058823529412,0.470588235294118,0,5.29411764705882,0.0588235294117647,6.52941176470588,1.29411764705882,1.58823529411765,78.8461538461538,26.4117647058824,2.64705882352941,2.82352941176471,93.23125,1.64705882352941,38.0588235294118,22.4181818181818,0,17.8823529411765,1.94117647058824,11.9411764705882,5.73846153846154,0,7.17647058823529,3.88235294117647,172.529411764706,45.09375,21.5294117647059,5.47058823529412,12.2941176470588,45.1235294117647,0.705882352941177,1,51.9588235294118,6.70588235294118,64,379,0.235294117647059,0.705882352941177,"MIN"
2019-12-23,"GB",20.9444444444444,29.8888888888889,71.0055555555556,234,8.03333333333333,11.9111111111111,1.77777777777778,0.444444444444444,1.5,10.6111111111111,108.927777777778,11.8888888888889,31.5555555555556,143.055555555556,4.56111111111111,1.27777777777778,7,18.8333333333333,56.4444444444444,40.5,15.9444444444444,2.55555555555556,20.1111111111111,1,0.111111111111111,0.888888888888889,0.666666666666667,0.0555555555555556,5.27777777777778,0.0555555555555556,7,1.44444444444444,1.72222222222222,80.3571428571429,27.3888888888889,2.66666666666667,2.88888888888889,92.1588235294118,1.61111111111111,37.3333333333333,22.6333333333333,0,18.2777777777778,1.83333333333333,11.2777777777778,5.73846153846154,0,6.77777777777778,3.77777777777778,168.666666666667,45.4705882352941,21.3333333333333,5.55555555555556,12.3888888888889,45.3944444444444,0.666666666666667,0.944444444444444,49.0722222222222,6.61111111111111,62.7222222222222,377.055555555556,0.555555555555556,0.666666666666667,"MIN"
