"","Date","Time (ET)","Where","Favorite","FavDiv","Underdog","UDDiv","Spread","OULine","FavScore","UDogScore","OT","Differential","Total","OverUnder","SpreadWin","Winner","SpreadWinTeam","WinTeam","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.X1st","Fav.X3rdCon","Fav.X3rdAtt","Fav.X3rdPct","Fav.X4thCon","Fav.X4thAtt","Fav.X4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers","UD.Comp","UD.PassAtt","UD.CompPCT","UD.PassYds","UD.PassYPA","UD.PassYPR","UD.PassTD","UD.OINT","UD.OSCK","UD.OSCKYDS","UD.QBR","UD.P1st","UD.RushAtt","UD.RushYds","UD.RushYPA","UD.RushTD","UD.R1st","UD.PA","UD.Tckl","UD.Solo","UD.AstTckl","UD.DSck","UD.DSCKYds","UD.INT","UD.INTTD","UD.FF","UD.FumRec","UD.FumTD","UD.PassDef","UD.Sfty","UD.KPts","UD.FGM","UD.FGA","UD.FGPct","UD.FGLng","UD.XPM","UD.XPA","UD.XPPct","UD.KR","UD.KRYds","UD.KRAvg","UD.KRTD","UD.KRLng","UD.PR","UD.PRYds","UD.PRAvg","UD.PRTD","UD.PRLng","UD.Punts","UD.PuntYds","UD.PuntAvg","UD.X1st","UD.X3rdCon","UD.X3rdAtt","UD.X3rdPct","UD.X4thCon","UD.X4thAtt","UD.X4thPct","UD.Pen","UD.PenYds","UD.TotYds","UD.PlusMinus","UD.FUML.turnovers"
"21",2018-09-16,01:00:00,"Home","NO","NFC South","CLE","AFC North",-10,51,21,18,"No",3,39,"U","Underdog","Favorite","CLE","NO",21.8,29,73.78,217.8,7.2,10.48,1,0.8,1.8,11.8,91.24,10.4,29,132.6,4.46,2,10.2,19,56,39.2,16.8,2.8,17.4,0.6,0.2,1.2,0.6,0,4.2,0,6.2,1.6,1.6,100,0,1.4,1.4,100,2.6,71.2,26.3,0,25,2,11.4,4.2,0,6.6,2.6,125.8,48.24,22.4,4.8,11.4,41.92,1.2,1.6,80,6.4,60,350.4,0,1,16,30.8,52.64,187.2,6.2,12.92,1,0.4,3,21.4,80.44,8.4,33.8,138.4,4.1,1.2,7.6,13.4,58,40,18,3.4,19,1.2,0.2,1.2,1,0,6.6,0.2,4.4,0.8,1,75,0,2,2,100,2.6,57.4,22.06,0,25.6,4.2,27,7.92,0,12.6,8.6,365.2,42.22,18.6,4.2,15.2,27.32,0.6,1.2,40,9.2,87.4,325.6,0,0.4
"22",2018-09-16,01:00:00,"Home","NYJ","AFC East","MIA","AFC East",-3,43,12,20,"No",-8,32,"U","Underdog","Underdog","MIA","MIA",17,26.6,64.76,162,6.24,10.44,1.2,0.8,2.4,13.4,86.8,9.2,27.6,90.4,3.18,0.6,4,12.8,57.6,41.4,16.2,1.8,8,2,0.2,0.8,0.4,0,5.8,0,7.4,1.8,1.8,100,0,2,2.2,87.5,1.8,41.6,23.54,0,25.4,2.4,46.8,21.5,0.2,25.8,5.2,249.2,47.16,15,5,13.8,35.9,0.6,1.4,23.34,8.4,70.8,252.4,0,0.8,25.2,38.6,65.72,221.6,5.86,9.6,1.2,1.4,2.6,15.8,77.64,11.6,23.2,105,4.72,0.8,5.6,21.4,64.2,39,25.2,2,11,1.4,0,0.2,0.2,0,4.2,0,9,2.4,2.8,88.34,0,1.8,1.8,100,2.4,75.2,35.875,0.2,37.8,2.6,13.4,5.25,0,7.4,4.4,216.8,49,19.4,3,12.8,21.8,0.8,1.8,26.68,6.6,49.8,326.6,0,0.4
"23",2018-09-16,01:00:00,"Home","PIT","AFC North","KC","AFC West",-4.5,52,37,42,"No",-5,79,"O","Underdog","Underdog","KC","KC",19.4,31.8,61.38,248.2,8.16,14.26,2,1.4,2.6,16.8,95.36,11.4,28.8,110,3.74,1.4,6,23.2,62.8,40.4,22.4,4.2,28.2,1,0,1.6,0.8,0,4.6,0,6.6,1.4,1.6,75,0,2.4,2.4,100,2.8,57.2,18.74,0,22.2,2.6,21.2,7.875,0,9.4,5.4,236.4,44.22,20.2,4.4,12.8,34.8,0.2,0.6,20,9.6,90,358.2,0,0.6,23.4,36.2,64.74,270.4,7.68,12.14,2.2,0.6,1.2,3.2,102.18,14,22,71.2,3.14,0,3.8,21.4,52.2,36.2,16,0.8,2.8,1,0.4,0.6,0.4,0,4.4,0,8.6,2,2,100,0,2.6,2.6,100,3.4,82,23.46,0,33.4,2.4,36.4,15.84,0.2,33.8,3.6,163.4,44.84,19.6,6.4,12.8,47.7,0.4,0.8,13.34,7,74,341.6,0,0
"24",2018-09-16,01:00:00,"Away","PHI","NFC East","TB","NFC South",-3,46.5,21,27,"No",-6,48,"O","Underdog","Underdog","TB","TB",22.8,39.6,57.8,205,5.14,10.08,1.2,1.8,4.4,26.6,64.44,10.4,23.2,102.6,4.32,0.4,6.4,18.8,56.8,42.4,14.4,3.2,18.8,0.8,0,0.8,0.2,0,4.8,0,2,0.4,0.6,66.6666666666667,0,0.8,1,88.9,2.8,68.2,23.7333333333333,0,21.4,3.2,22,7.56,0,15.6,5.6,279.6,50.04,19,4.8,14.4,31.94,0.4,1.8,11.66,8.4,76.4,307.6,0,1.2,25.2,38.2,65.92,311,8.52,13.22,2.2,0.4,1.2,10.4,106.24,15.8,27.2,87.4,3.2,0.8,4.6,27.2,57.6,44.4,13.2,1.6,8.2,0.2,0,1,0.8,0.2,4.6,0,8.4,1.8,2.2,86.68,0,3,3.4,88.34,3.8,88.4,22.44,0,31.4,1.2,6.6,5.075,0,6,3.4,144,41.82,23.4,6.2,13.6,45.7,0.6,1,46.66,6.6,75.4,398.4,0,0.4
"25",2018-09-16,01:00:00,"Away","HOU","AFC South","TEN","AFC South",-3.5,41,17,20,"No",-3,37,"U","Underdog","Underdog","TEN","TEN",17.8,32.2,55.78,182,5.66,10.74,1.4,0.8,1.6,9.4,78.44,9.6,27.8,116.2,4.12,0.8,5.6,15.4,59.8,42.8,17,0.8,5.4,1.4,0,0.4,0.4,0,5.8,0,4.2,0.8,1.2,75,0,1.8,2,90,2.8,77.6,27.14,0,32.8,2.4,14.6,6.24,0,8.2,5.4,231.6,42.76,19.2,3,11.4,26.92,0.8,1.6,43.34,7.4,59,298.2,0,0.4,19.6,33.8,57.88,190.4,5.5,10.38,1,1,2.4,15.8,73.38,10.2,24,80.2,3.32,0.2,3.4,23.4,61.8,41,20.8,1.4,13.2,0.8,0,1,0.2,0,5.2,0,3.6,0.8,0.8,100,0,1.2,1.2,100,2.8,84.2,32.04,0.2,48.2,2.2,12.4,5.9,0,9,5.8,261.2,44.38,16.6,5,14,35.62,0.4,2,13.34,10,90,270.6,0,0.4
"26",2018-09-16,01:00:00,"Home","WAS","NFC East","IND","AFC South",-6,48,9,21,"No",-12,30,"U","Underdog","Underdog","IND","IND",19.8,30.6,64.74,213.8,6.94,11.52,1.8,0.6,3,15.4,100.22,11,28.8,133,4.64,0.2,5.8,20.8,54.6,37.6,17,1.8,8.6,0.8,0,0.4,0.4,0,5,0,6.6,1.6,2,70,0,1.8,1.8,100,2.2,36.4,17.325,0,17.8,2.6,22.4,7.42,0,13,4.4,211.6,48.18,21,3.8,12.2,30.1,0.6,1.2,33.34,7.4,56.2,346.8,0,0.6,25.4,38.8,65.18,260,6.9,11.42,1.6,0.8,2.2,17.6,92.84,12.8,27.4,81.4,3.08,0.4,5.4,22.8,58.6,42,16.6,2.6,18.6,0.6,0,1.6,0.8,0,4.2,0,9,2.4,2.6,93.75,0,1.8,1.8,100,2.4,55.2,20.56,0,23.2,2.2,10.4,6,0,7.2,4,177.4,44.54,20.6,7.6,16.4,46.88,1,1.4,63.34,8.2,85.2,341.4,0,1
"27",2018-09-16,04:04:00,"Home","LA","NFC West","ARI","NFC West",-13.5,43.5,34,0,"No",34,34,"U","Favorite","Favorite","LA","LA",16.6,29,57.16,122.2,4.14,8.42,0.8,1,2.4,18.8,63.28,7,28.2,107.6,3.9,0.6,5.8,21.8,56.2,35.6,20.6,2,12.2,1.2,0.2,0.6,0.6,0,5.2,0,6.4,1.6,2,80,0,1.6,1.6,100,3.4,83.4,24.76,0,26.6,2.4,24.2,9.32,0,17,5.6,225.8,43,15,4.8,14.2,32.7,0.2,0.6,20,8,66.4,229.8,0,0.6,15.4,27.4,55.44,123,4.34,8.66,0.6,0.4,1.8,10.4,70.56,6.4,22,83.8,3.82,0.8,4.2,16,61.4,47.4,14,3.4,21,1.4,0.2,2,2.2,0.4,3.8,0,5.4,1.2,1.6,83.35,0,1.8,1.8,100,1.6,36,21.7666666666667,0,15,2.6,34.6,13.94,0,24.4,6.8,322.8,47.78,12.2,2.4,11.6,19.38,0.2,0.4,20,9.4,80.8,206.8,0,0.4
"28",2018-09-16,04:04:00,"Home","SF","NFC West","DET","NFC North",-6,48.5,30,27,"No",3,57,"O","Underdog","Favorite","DET","SF",20.6,33.4,61.8,259,7.58,13.4,0.6,1.6,1.8,14.2,73.76,11.4,27,98.2,3.64,1.2,6,21.4,56.4,42.2,14.2,1.8,11.6,0.2,0,0.6,0.4,0,5,0,6.6,1.8,1.8,100,0,1.2,1.2,100,2.6,60,21.525,0,25.2,3.2,26.2,7.9,0,17.4,4.2,174,42,20.2,5.8,13,44.46,0.6,1,50,7.8,70.4,357.2,0,1,25,41.8,59.64,213,5.04,9.06,1,1.4,2.4,14.2,69.92,11.6,22.2,79.8,3.48,0.8,4.6,31.8,51.2,39.6,11.6,0.8,6.4,0.4,0.2,0.6,0.6,0,4.2,0,5.6,1.2,2,70,0,2,2,100,2.4,45,21.85,0,20.6,2.2,22.8,9.85,0.2,18.6,5,241.8,48.6,20.2,3.6,13,27.1,0.8,1.4,53.34,6.2,55.6,292.8,0,0.2
"29",2018-09-16,04:25:00,"Home","DEN","AFC West","LV","AFC West",-5.5,44,20,19,"No",1,39,"U","Underdog","Favorite","OAK","DEN",22.8,35.6,64.12,240.6,6.74,11,1.6,1.2,1.8,10.6,86.06,11.6,27,121.2,4.58,0.8,6.6,23.4,48.8,38.2,10.6,3.6,26.4,0.8,0,0.6,0.4,0,3.6,0.2,8.8,2.2,2.4,91.675,0,2.2,2.2,100,2.2,50.2,23.5,0,21.8,2.6,29.6,12.94,0.2,21.8,4.8,217.8,45.46,20.6,5.6,13.4,41.52,0,0.2,0,9.6,92.8,361.8,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2018-09-16,04:25:00,"Away","NE","AFC East","JAC","AFC South",-2,44.5,20,31,"No",-11,51,"O","Underdog","Underdog","JAC","JAC",22.8,36.2,62.8,196.6,5.42,8.92,1.4,0.6,1.2,6.2,82.62,10.2,29.6,132.2,4.48,1,7.8,18.8,65,36,29,3.4,21.8,0.8,0,0.8,0.6,0.2,5,0,7.4,1.8,2,93.34,0,2,2,100,1.8,29,17.875,0,17.2,2,5.2,1.62,0,3.2,5.6,271.2,48.3,21.6,5,14.2,35.02,0.8,1,50,6,60,328.8,0,0.8,20.8,32.2,64.52,200.6,6.32,10.84,0.4,0.8,3.8,22.4,78.12,11.8,29.8,121.4,4.04,1.4,6.8,13,50.8,42,8.8,3.2,19.6,0.4,0.2,0.8,0.8,0.2,5,0,6,1.4,1.8,70,0,1.8,1.8,100,2.6,55.2,22.52,0,28.6,2.6,23.4,5.14,0,15.2,4.6,189.4,41.9,20,5.6,13.8,40.54,0.8,1.2,53.34,8.2,79.8,322,0,0.2
"31",2018-09-16,08:20:00,"Home","DAL","NFC East","NYG","NFC East",-3,42,20,13,"No",7,33,"U","Favorite","Favorite","DAL","DAL",24.4,38.2,64.18,192.4,5.08,8.76,0.6,1,3.6,21,74.38,10.2,22.6,78.4,3.44,0.4,4.8,20.4,54.4,37,17.4,1.6,8.8,0.6,0,1,0.6,0,6,0,3.8,1,1.4,60,0,0.8,0.8,100,1.4,40.2,28.4,0,18.4,2.8,10.4,3.66,0,10.8,6.4,291.8,45.68,17.2,4.4,14.2,30.44,0.2,1,20,9.8,81.2,270.8,0,1.2,21.4,37.6,57.86,206.2,5.68,10.24,0.6,0.6,1.6,12.2,74.5,9.6,25.6,111.8,4.42,1,5.2,18,57.4,40.8,16.6,2,13,0.8,0,0.6,0.4,0,6.4,0,7,2,2,100,0,1,1.4,68.75,1.6,30.8,19.15,0,19,3.8,40.6,8,0.2,19.8,5.8,259,44.62,18.6,4.8,14.2,33.62,0.2,1.2,10,6.2,50.6,318,0,0.4
"32",2018-09-17,08:15:00,"Home","CHI","NFC North","SEA","NFC West",-4.5,42.5,24,17,"No",7,41,"U","Favorite","Favorite","CHI","CHI",24,37.3333333333333,65.8333333333333,229.333333333333,6.46666666666667,10.0166666666667,1.16666666666667,1,2,9.5,85.0666666666667,11.5,26.5,113.666666666667,4.2,1,5.83333333333333,23.6666666666667,48.5,39,9.5,4,22.8333333333333,1,0.5,0.666666666666667,0.333333333333333,0,3.5,0,8,1.83333333333333,2.33333333333333,80.5666666666667,3.66666666666667,2.5,2.5,100,2.16666666666667,45.8333333333333,20.5,0,22.5,2.5,21,7.72,0,10.8333333333333,3.83333333333333,187.833333333333,48.8666666666667,21.1666666666667,5.66666666666667,14,40.75,0.5,1.33333333333333,38.8833333333333,8.5,82.3333333333333,343,-0.333333333333333,0.666666666666667,20.6,34.6,61.06,237.6,6.7,12.76,1.6,0.8,3.2,26,89.06,10.2,20.8,88.4,4.18,0.4,4,24.2,64.6,40.8,23.8,2.4,18,0.6,0,0.2,0.2,0.2,4.2,0,5.2,1.2,1.4,87.5,0,1.6,2,83.325,3.4,83.6,24.16,0,30.6,3.2,15,3.62,0,7.8,5.6,281.6,50.38,16.2,4.4,13,32.58,0.4,1,40,8.6,67.6,326,0,0.4
"33",2018-09-20,08:20:00,"Home","CLE","AFC North","NYJ","AFC East",-3,41,21,17,"No",4,38,"U","Favorite","Favorite","CLE","CLE",17,30.6666666666667,56.0833333333333,195,6.46666666666667,12.6333333333333,1,0.5,3,19.8333333333333,82.8,8.66666666666667,32.6666666666667,130.833333333333,3.98333333333333,1.16666666666667,7,14.6666666666667,58.5,40.1666666666667,18.3333333333333,3.33333333333333,20.8333333333333,1,0.166666666666667,1.33333333333333,1.16666666666667,0,5.83333333333333,0.166666666666667,4.66666666666667,1,1.5,70,0,1.66666666666667,2,80,2.66666666666667,61.5,22.9333333333333,0,26,3.66666666666667,22.5,6.6,0,10.5,7.66666666666667,324,41.7333333333333,18.1666666666667,4.16666666666667,14.6666666666667,28.3166666666667,0.666666666666667,1.33333333333333,41.6666666666667,8.33333333333333,80,325.833333333333,0,0.333333333333333,18.3333333333333,29,64.1333333333333,188.333333333333,6.5,10.9333333333333,1.16666666666667,1,2.5,13.5,84.7666666666667,10.5,26.1666666666667,82.3333333333333,3.01666666666667,0.5,3.83333333333333,14,56.3333333333333,40.5,15.8333333333333,2.16666666666667,14.3333333333333,1.66666666666667,0.166666666666667,1,0.666666666666667,0,4.83333333333333,0,7.16666666666667,1.83333333333333,1.83333333333333,100,0,1.66666666666667,2,70,1.5,34.6666666666667,23.54,0,21.1666666666667,2.16666666666667,39.6666666666667,18,0.166666666666667,22.1666666666667,5.16666666666667,251.5,48.0666666666667,16,4.66666666666667,13.1666666666667,34.9166666666667,0.5,1.16666666666667,19.45,8.16666666666667,67.3333333333333,270.666666666667,0,0.833333333333333
"34",2018-09-23,01:00:00,"Home","ATL","NFC South","NO","NFC South",-1.5,54,37,43,"Yes",-6,80,"O","Underdog","Underdog","NO","NO",18.3333333333333,33.3333333333333,55.8833333333333,199.833333333333,6.13333333333333,11.6333333333333,0.666666666666667,1,2.5,12.6666666666667,70.1,9,23,88.3333333333333,3.75,0.666666666666667,4.66666666666667,23,57.6666666666667,45.1666666666667,12.5,2.5,14.3333333333333,1,0,0.166666666666667,0.5,0,4.16666666666667,0,3.66666666666667,0.833333333333333,1,75,0,1.16666666666667,1.33333333333333,75,2.16666666666667,48.3333333333333,22.54,0,23.3333333333333,1.83333333333333,7.33333333333333,4,0,5.33333333333333,5.83333333333333,266.5,45.9166666666667,15,4.5,13.1666666666667,35.1666666666667,0.166666666666667,1.5,5.55,7.66666666666667,64.8333333333333,288.166666666667,0,0.166666666666667,22.8333333333333,30,74.8166666666667,217,7.01666666666667,10.1833333333333,1.16666666666667,0.666666666666667,2,14.8333333333333,95.1333333333333,10.5,28,120.833333333333,4.16666666666667,1.66666666666667,9.16666666666667,18.8333333333333,57,38.6666666666667,18.3333333333333,2.83333333333333,16.5,0.666666666666667,0.166666666666667,1.33333333333333,0.5,0,3.83333333333333,0,6.33333333333333,1.66666666666667,1.83333333333333,94.45,0,1.33333333333333,1.33333333333333,100,2.33333333333333,67.1666666666667,30.44,0,28.6666666666667,1.83333333333333,9.5,3.5,0,5.5,2.83333333333333,134.666666666667,47.6666666666667,21.6666666666667,4.5,11.5,39.1,1,1.33333333333333,66.6666666666667,6,58.8333333333333,337.833333333333,0,1.16666666666667
"35",2018-09-23,01:00:00,"Home","BAL","AFC North","DEN","AFC West",-5.5,46,27,14,"No",13,41,"U","Favorite","Favorite","BAL","BAL",20.4285714285714,33.8571428571429,60.1,204,5.9,10.9428571428571,1.85714285714286,0.714285714285714,3.42857142857143,17.5714285714286,88.5571428571429,10.8571428571429,32.4285714285714,139.714285714286,4.18571428571429,1.14285714285714,8.71428571428571,15.5714285714286,52.8571428571429,37.8571428571429,15,3.85714285714286,28,1.57142857142857,0.142857142857143,1,0.714285714285714,0,7,0,9.28571428571429,2.14285714285714,2.85714285714286,83.3428571428571,4.42857142857143,2.85714285714286,2.85714285714286,100,2,46.8571428571429,24.5142857142857,0,27.1428571428571,3.14285714285714,23.2857142857143,5.95714285714286,0,14.8571428571429,5,239.428571428571,49.5857142857143,22,4.28571428571429,13.8571428571429,29.8,0.857142857142857,1.14285714285714,64.2857142857143,7,56.5714285714286,343.714285714286,0.285714285714286,0.571428571428571,22.1666666666667,35.5,62.4833333333333,236.666666666667,6.65,11.1166666666667,1.33333333333333,1.16666666666667,1.66666666666667,9.66666666666667,82.0166666666667,11.1666666666667,27.1666666666667,129,4.81666666666667,1,7.16666666666667,22.6666666666667,51.3333333333333,39.8333333333333,11.5,3.16666666666667,23.1666666666667,0.666666666666667,0,0.5,0.333333333333333,0,3.16666666666667,0.166666666666667,8.66666666666667,2.16666666666667,2.33333333333333,93.34,0,2.16666666666667,2.16666666666667,100,1.83333333333333,41.8333333333333,23.5,0,18.1666666666667,2.33333333333333,24.8333333333333,10.95,0.166666666666667,18.3333333333333,4.66666666666667,215.5,46.3833333333333,20.5,6,13.8333333333333,42.9333333333333,0.166666666666667,0.333333333333333,16.6666666666667,9,83.1666666666667,365.666666666667,0,0.166666666666667
"36",2018-09-23,01:00:00,"Home","CAR","NFC South","CIN","AFC North",-2.5,44,31,21,"No",10,52,"O","Favorite","Favorite","CAR","CAR",23.8333333333333,36,65.9166666666667,248.166666666667,6.98333333333333,11.2166666666667,1.5,0.5,2,13.3333333333333,93.9833333333333,13.6666666666667,26.6666666666667,122.666666666667,4.65,1.5,7.5,22.5,55.6666666666667,38.6666666666667,17,1.83333333333333,10.6666666666667,0.5,0,1,0.333333333333333,0,3.16666666666667,0,6,1.16666666666667,1.33333333333333,80,0,2.5,2.5,100,2.33333333333333,47.8333333333333,21.36,0,22.1666666666667,2.16666666666667,24.3333333333333,9.28333333333333,0,15.6666666666667,4.33333333333333,196.833333333333,45.1,23.6666666666667,5.66666666666667,12.3333333333333,45.8333333333333,0.5,0.666666666666667,41.6666666666667,8,71.1666666666667,370.833333333333,0,0.5,22,35.5,62.6166666666667,263.166666666667,7.45,12.1833333333333,2.16666666666667,0.666666666666667,0.833333333333333,5.16666666666667,97.5666666666667,12.5,26.6666666666667,97,3.68333333333333,0.666666666666667,5,21,61.5,45.1666666666667,16.3333333333333,3.16666666666667,20.3333333333333,1,0,1,0.833333333333333,0.166666666666667,6,0,10.1666666666667,2.5,2.5,100,0,2.66666666666667,2.83333333333333,94.45,2.66666666666667,59.3333333333333,21.8,0,27.1666666666667,2.16666666666667,16.6666666666667,6.1,0,9.66666666666667,5.16666666666667,227.5,44.5666666666667,20.8333333333333,4.5,12.6666666666667,35.8,0.166666666666667,0.333333333333333,16.6666666666667,8.83333333333333,80,360.166666666667,0,0.333333333333333
"37",2018-09-23,01:00:00,"Home","HOU","AFC South","NYG","NFC East",-6.5,44,22,27,"No",-5,49,"O","Underdog","Underdog","NYG","NYG",18.5,32.1666666666667,57.95,199.833333333333,6.21666666666667,11.3,1.5,0.833333333333333,2,11.3333333333333,83.3,10.1666666666667,27.5,121.5,4.38333333333333,0.666666666666667,5.66666666666667,16.1666666666667,59.8333333333333,42.3333333333333,17.5,0.833333333333333,5.83333333333333,1.16666666666667,0,0.5,0.333333333333333,0,5.16666666666667,0,4.33333333333333,0.833333333333333,1.33333333333333,70,0,1.83333333333333,2,91.6666666666667,2.33333333333333,64.6666666666667,27.14,0,27.3333333333333,2.66666666666667,16.3333333333333,6.25,0,8.66666666666667,5.16666666666667,220.333333333333,42.4666666666667,19.5,3.33333333333333,11.3333333333333,30.0166666666667,0.666666666666667,1.33333333333333,36.1166666666667,8,63.8333333333333,321.333333333333,0,0.333333333333333,23.3333333333333,38.6666666666667,60.7166666666667,208.5,5.56666666666667,9.95,0.666666666666667,0.5,2.33333333333333,20,78.5166666666667,9.83333333333333,24.1666666666667,99,4.03333333333333,0.833333333333333,5.33333333333333,18.3333333333333,54.6666666666667,39.5,15.1666666666667,1.66666666666667,10.8333333333333,0.666666666666667,0,0.5,0.333333333333333,0,5.66666666666667,0,7,2,2,100,0,1,1.33333333333333,75,1.66666666666667,35,20.92,0,20.8333333333333,3.66666666666667,36.1666666666667,7.45,0.166666666666667,17.5,5.83333333333333,259.166666666667,44.4,18.3333333333333,5.33333333333333,14.6666666666667,35.8666666666667,0.5,1.33333333333333,25,5.66666666666667,46.1666666666667,307.5,0,0.5
"38",2018-09-23,01:00:00,"Home","JAC","AFC South","TEN","AFC South",-10,39,6,9,"No",-3,15,"U","Underdog","Underdog","TEN","TEN",22.1666666666667,34.3333333333333,64.5,229.833333333333,6.66666666666667,11.2,1,0.833333333333333,3.16666666666667,18.6666666666667,83.6,13.5,28.8333333333333,118.5,4.08333333333333,1.16666666666667,6.5,14.1666666666667,50.5,42.5,8,3,18.6666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.166666666666667,4.16666666666667,0,6.16666666666667,1.33333333333333,1.66666666666667,75,0,2.16666666666667,2.16666666666667,100,2.66666666666667,52,20.7666666666667,0,28.1666666666667,2.5,23,6.03333333333333,0,15.3333333333333,4.33333333333333,175.5,40.8,21.1666666666667,6.33333333333333,13.8333333333333,45.6833333333333,0.666666666666667,1,44.45,8,78.3333333333333,348.333333333333,0,0.333333333333333,18.8333333333333,31.8333333333333,59.6,189.166666666667,5.96666666666667,10.7666666666667,1.16666666666667,0.833333333333333,2.16666666666667,14.5,82.05,9.66666666666667,25.6666666666667,83.5,3.25,0.166666666666667,4,22.3333333333333,61.6666666666667,42.1666666666667,19.5,1.83333333333333,14.5,0.833333333333333,0,1,0.166666666666667,0,5,0,4.33333333333333,1,1,100,0,1.33333333333333,1.33333333333333,100,2.33333333333333,70.1666666666667,32.04,0.166666666666667,40.1666666666667,2,10.6666666666667,5.25,0,7.83333333333333,5.66666666666667,261.166666666667,45.6833333333333,16.3333333333333,5,14.1666666666667,35.2333333333333,0.666666666666667,2,27.7833333333333,9.66666666666667,86.6666666666667,272.666666666667,0,0.333333333333333
"39",2018-09-23,01:00:00,"Home","KC","AFC West","SF","NFC West",-5.5,53,38,27,"No",11,65,"O","Favorite","Favorite","KC","KC",23.3333333333333,34.8333333333333,67.6333333333333,279,8.31666666666667,12.4833333333333,2.83333333333333,0.5,1.16666666666667,3.33333333333333,110.95,14.5,22.5,80.5,3.46666666666667,0,3.83333333333333,24,52.6666666666667,37.6666666666667,15,0.833333333333333,4,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0,4,0,8.16666666666667,1.66666666666667,1.66666666666667,100,0,3.16666666666667,3.16666666666667,100,2.83333333333333,68.3333333333333,23.46,0,27.8333333333333,2.33333333333333,38.3333333333333,17.2,0.166666666666667,36.1666666666667,3.33333333333333,152.833333333333,45.7,20.3333333333333,5.66666666666667,11.5,46.4166666666667,0.333333333333333,0.666666666666667,11.1166666666667,7.83333333333333,74.3333333333333,359.5,0,0.166666666666667,20.1666666666667,32.1666666666667,63.0333333333333,241.833333333333,7.31666666666667,13.0666666666667,0.833333333333333,1.33333333333333,2.5,20.1666666666667,81.2,11.6666666666667,27.1666666666667,113.5,4.16666666666667,1.16666666666667,6,22.3333333333333,56.5,42.6666666666667,13.8333333333333,1.83333333333333,12.6666666666667,0.166666666666667,0,0.666666666666667,0.5,0,4.33333333333333,0,7.5,2,2,100,0,1.5,1.5,100,3,79,24.18,0,36,3,24.1666666666667,7.75,0,16.8333333333333,4.33333333333333,182.833333333333,42.5666666666667,20.6666666666667,5.33333333333333,12.6666666666667,41.6,0.5,0.833333333333333,41.6666666666667,8,73,355.333333333333,0,0.833333333333333
"40",2018-09-23,01:00:00,"Home","MIA","AFC East","LV","AFC West",-3,46,28,20,"No",8,48,"O","Favorite","Favorite","MIA","MIA",23.8333333333333,36,67.0833333333333,205,5.76666666666667,9.65,1.33333333333333,1.16666666666667,2.83333333333333,20.8333333333333,85.2166666666667,11.1666666666667,24.5,110,4.66666666666667,0.833333333333333,5.66666666666667,19.8333333333333,62,39.6666666666667,22.3333333333333,2.16666666666667,11.5,1.5,0,0.5,0.333333333333333,0,4.16666666666667,0,7.83333333333333,2,2.33333333333333,88.34,0,1.83333333333333,2,93.34,2.16666666666667,68.3333333333333,35.5,0.166666666666667,37.1666666666667,2.66666666666667,19.1666666666667,7.4,0,9.83333333333333,4.66666666666667,229.833333333333,49.0333333333333,19.1666666666667,3.5,12.8333333333333,25.8666666666667,0.666666666666667,1.5,22.2333333333333,5.83333333333333,43.1666666666667,315,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
