"Date","Favorite","Underdog","Fav.Comp","Fav.PassAtt","Fav.CompPCT","Fav.PassYds","Fav.PassYPA","Fav.PassYPR","Fav.PassTD","Fav.OINT","Fav.OSCK","Fav.OSCKYDS","Fav.QBR","Fav.P1st","Fav.RushAtt","Fav.RushYds","Fav.RushYPA","Fav.RushTD","Fav.R1st","Fav.PA","Fav.Tckl","Fav.Solo","Fav.AstTckl","Fav.DSck","Fav.DSCKYds","Fav.INT","Fav.INTTD","Fav.FF","Fav.FumRec","Fav.FumTD","Fav.PassDef","Fav.Sfty","Fav.KPts","Fav.FGM","Fav.FGA","Fav.FGPct","Fav.FGLng","Fav.XPM","Fav.XPA","Fav.XPPct","Fav.KR","Fav.KRYds","Fav.KRAvg","Fav.KRTD","Fav.KRLng","Fav.PR","Fav.PRYds","Fav.PRAvg","Fav.PRTD","Fav.PRLng","Fav.Punts","Fav.PuntYds","Fav.PuntAvg","Fav.1st","Fav.3rdCon","Fav.3rdAtt","Fav.3rdPct","Fav.4thCon","Fav.4thAtt","Fav.4thPct","Fav.Pen","Fav.PenYds","Fav.TotYds","Fav.PlusMinus","Fav.FUML.turnovers"
2018-10-29,"NE","BUF",23.4545454545455,35.6363636363636,65.2181818181818,230.727272727273,6.40909090909091,10.1,1.81818181818182,0.818181818181818,1.18181818181818,6.81818181818182,90.7727272727273,11.5454545454545,29,125.909090909091,4.33636363636364,1.09090909090909,8,23,59.4545454545455,37.0909090909091,22.3636363636364,2.09090909090909,14.4545454545455,1.18181818181818,0,0.636363636363636,0.545454545454545,0.0909090909090909,4.90909090909091,0,8.36363636363636,1.81818181818182,2,93.9454545454546,0,2.90909090909091,2.90909090909091,100,2,50.7272727272727,24.6666666666667,0.0909090909090909,27.9090909090909,1.72727272727273,8.54545454545454,3.575,0,5.27272727272727,4.27272727272727,203.545454545455,47.15,22,5.36363636363636,13,40.6636363636364,0.454545454545455,0.727272727272727,31.8181818181818,5.18181818181818,48.5454545454545,356.636363636364,0,0.727272727272727
2018-11-01,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-04,"BAL","PIT",23.0769230769231,38.2307692307692,60.5769230769231,236.769230769231,6.14615384615385,10.8846153846154,1.61538461538462,0.692307692307692,2.53846153846154,13.1538461538462,87.0076923076923,12.2307692307692,29.6923076923077,120.615384615385,4.02307692307692,1.07692307692308,8.07692307692308,16.0769230769231,54.2307692307692,38.3846153846154,15.8461538461538,3.69230769230769,25.7692307692308,1.07692307692308,0.0769230769230769,0.846153846153846,0.538461538461538,0,5.46153846153846,0,8.30769230769231,1.92307692307692,2.46153846153846,84.1,2.38461538461538,2.53846153846154,2.61538461538462,97.225,1.92307692307692,44,24.3583333333333,0,25.3846153846154,2.84615384615385,24.5384615384615,8.07692307692308,0,14.3076923076923,4.76923076923077,221.461538461538,47.4307692307692,22.3846153846154,5.61538461538461,14.3846153846154,37.9230769230769,0.846153846153846,1.15384615384615,65.3846153846154,7,56.2307692307692,357.384615384615,0.153846153846154,0.538461538461538
2018-11-04,"CHI","BUF",23,35.75,65.7,244.75,7.20833333333333,11.4083333333333,1.83333333333333,1,2,11.5833333333333,93.0416666666667,12.1666666666667,28.1666666666667,125.5,4.4,0.916666666666667,7,21.8333333333333,50.5,39.75,10.75,3.33333333333333,17.75,1.33333333333333,0.333333333333333,1.08333333333333,0.583333333333333,0,4.16666666666667,0,7.75,1.58333333333333,2.08333333333333,75.7,1.83333333333333,3,3,100,1.75,37,20.2727272727273,0,20.25,2.5,23.3333333333333,9.16363636363636,0,14.25,3.75,172,46.1833333333333,22.5,5.66666666666667,13.1666666666667,43.4916666666667,0.583333333333333,1.08333333333333,52.775,6.83333333333333,62.9166666666667,370.25,-0.166666666666667,0.583333333333333
2018-11-04,"CAR","TB",23,34.9090909090909,65.7181818181818,238.090909090909,6.85454545454545,10.9181818181818,1.72727272727273,0.545454545454545,1.54545454545455,10.2727272727273,96.3181818181818,13.2727272727273,27.2727272727273,130.909090909091,4.87272727272727,1.27272727272727,7.45454545454545,22.5454545454545,55.3636363636364,38.4545454545455,16.9090909090909,2.09090909090909,12.1818181818182,1,0,0.909090909090909,0.454545454545455,0.0909090909090909,4.27272727272727,0,6.72727272727273,1.45454545454545,1.54545454545455,88.8888888888889,0,2.36363636363636,2.54545454545455,86.3636363636364,1.81818181818182,37,20.2875,0,18.0909090909091,1.81818181818182,16.4545454545455,6.74545454545455,0,11.0909090909091,4,179.818181818182,44.9727272727273,22.6363636363636,5.27272727272727,12,43.7090909090909,0.545454545454545,0.818181818181818,50,6.54545454545455,57.1818181818182,369,0,0.454545454545455
2018-11-04,"KC","CLE",24.0833333333333,36.5833333333333,66.2833333333333,298.25,8.34166666666667,12.8166666666667,2.75,0.75,1.25,4.91666666666667,107.675,15,23.5833333333333,97.4166666666667,4.025,0.583333333333333,5.33333333333333,23.6666666666667,54.6666666666667,39.6666666666667,15,2.25,13.4166666666667,1,0.333333333333333,0.916666666666667,0.416666666666667,0,4,0,9.08333333333333,1.83333333333333,1.91666666666667,95.4545454545455,0,3.58333333333333,3.66666666666667,97.9166666666667,2.41666666666667,62.1666666666667,23.61,0,29.6666666666667,2,25.8333333333333,14.3181818181818,0.0833333333333333,23.75,2.83333333333333,127.916666666667,46.1727272727273,22.6666666666667,5.66666666666667,11.5833333333333,47.2583333333333,0.583333333333333,0.833333333333333,38.8916666666667,7.83333333333333,70.75,395.666666666667,0,0.0833333333333333
2018-11-04,"MIA","NYJ",22.3333333333333,34.4166666666667,65.5916666666667,224.666666666667,6.66666666666667,10.9833333333333,1.66666666666667,1.08333333333333,2.41666666666667,17.3333333333333,90.3083333333333,11.1666666666667,23,105.75,4.6,0.583333333333333,4.83333333333333,25.5,63.6666666666667,39.25,24.4166666666667,1.75,10.75,1.25,0,0.583333333333333,0.333333333333333,0,3.83333333333333,0,6.83333333333333,1.58333333333333,1.83333333333333,82.4111111111111,0,2.08333333333333,2.16666666666667,96.9727272727273,2.33333333333333,66.5833333333333,30.54,0.0833333333333333,31,2,22.5833333333333,12.2555555555556,0.0833333333333333,15.1666666666667,4.83333333333333,224.583333333333,46.4916666666667,18,4,12.5,30.8916666666667,0.5,1,27.7833333333333,6.58333333333333,57.25,330.416666666667,0,0.583333333333333
2018-11-04,"MIN","DET",27.75,40.3333333333333,68.4916666666667,263.833333333333,6.54166666666667,10.225,1.91666666666667,0.416666666666667,2.91666666666667,19.5,99.7166666666667,14.1666666666667,24.5,93.8333333333333,3.69166666666667,0.666666666666667,4.66666666666667,21.6666666666667,53.3333333333333,38.9166666666667,14.4166666666667,2.91666666666667,22.8333333333333,1,0.0833333333333333,0.833333333333333,0.416666666666667,0.0833333333333333,4.5,0,6.41666666666667,1.41666666666667,2.16666666666667,68.5,0,2.16666666666667,2.25,96.9727272727273,1.58333333333333,39.5833333333333,24.6444444444444,0,22.0833333333333,2.83333333333333,21.25,7.79090909090909,0,12.1666666666667,4.91666666666667,219.25,43.9833333333333,20.75,5.5,14.4166666666667,37.0583333333333,0.666666666666667,1.16666666666667,38.8916666666667,6.33333333333333,51.5,357.666666666667,0,0.833333333333333
2018-11-04,"WAS","ATL",20.1818181818182,31.9090909090909,62.8363636363636,210.090909090909,6.79090909090909,11.4636363636364,1.36363636363636,0.454545454545455,2.27272727272727,12.8181818181818,94.3090909090909,10.7272727272727,28.3636363636364,125.363636363636,4.30909090909091,0.545454545454545,6.18181818181818,21.0909090909091,57.4545454545455,38.4545454545455,19,2.54545454545455,14.8181818181818,0.818181818181818,0,1,0.727272727272727,0.0909090909090909,4.09090909090909,0,7.54545454545455,1.90909090909091,2.27272727272727,81.0636363636364,0,1.81818181818182,1.81818181818182,100,1.72727272727273,29.0909090909091,17.3666666666667,0,17,1.54545454545455,12.7272727272727,7.23333333333333,0,8.45454545454546,4.54545454545455,202,44.4545454545455,19.6363636363636,4.45454545454545,13,33.5363636363636,0.636363636363636,1.36363636363636,28.7909090909091,6.72727272727273,58.4545454545455,335.454545454545,0,0.545454545454545
2018-11-04,"DEN","HOU",22.8333333333333,35.6666666666667,64.05,238.333333333333,6.69166666666667,11.2333333333333,1.33333333333333,1.08333333333333,2.5,17.0833333333333,85.2916666666667,11.4166666666667,25.3333333333333,127.083333333333,5.04166666666667,1.08333333333333,7.08333333333333,23.9166666666667,53.6666666666667,38.8333333333333,14.8333333333333,3,19.9166666666667,0.833333333333333,0.166666666666667,0.666666666666667,0.416666666666667,0,4.66666666666667,0.0833333333333333,7.58333333333333,1.75,1.91666666666667,91.67,0,2.33333333333333,2.33333333333333,100,1.91666666666667,42.8333333333333,22.75,0,21.6666666666667,2,18.25,8.47272727272727,0.0833333333333333,12.6666666666667,5,219.75,44.25,20.6666666666667,5,13.0833333333333,37.425,0.333333333333333,0.75,22.225,8.08333333333333,73.5833333333333,365.416666666667,0,0.166666666666667
2018-11-04,"SEA","LAC",18.5454545454545,29.2727272727273,65.3818181818182,215.090909090909,7.65454545454545,12.8363636363636,1.90909090909091,0.545454545454545,2.81818181818182,19.0909090909091,104.354545454545,9.81818181818182,28.1818181818182,120.090909090909,4.22727272727273,0.636363636363636,5.90909090909091,20.4545454545455,56.8181818181818,40.5454545454545,16.2727272727273,2.72727272727273,18.3636363636364,0.909090909090909,0,0.727272727272727,0.636363636363636,0.0909090909090909,4.63636363636364,0,5.90909090909091,1.18181818181818,1.45454545454545,88.8888888888889,0,2.36363636363636,2.54545454545455,93.33,2.72727272727273,62.1818181818182,21.68,0,25.0909090909091,2.45454545454545,14.5454545454545,5.2,0,8.81818181818182,5.18181818181818,244.181818181818,46.8454545454545,17.6363636363636,5.09090909090909,12.8181818181818,38.4272727272727,0.363636363636364,0.818181818181818,27.2727272727273,8,65.8181818181818,335.181818181818,0,0.272727272727273
2018-11-04,"LA","NO",19.75,30.5833333333333,64.2,226.666666666667,7.19166666666667,11.8333333333333,1.58333333333333,0.833333333333333,2.33333333333333,15.75,90.9916666666667,11.6666666666667,30.6666666666667,133.75,4.35833333333333,1.16666666666667,7.41666666666667,20.9166666666667,53.5833333333333,35.0833333333333,18.5,2.58333333333333,19.25,0.833333333333333,0.0833333333333333,0.833333333333333,0.75,0,4.75,0.166666666666667,7.41666666666667,1.66666666666667,2.08333333333333,76.1111111111111,0,2.41666666666667,2.5,97.7272727272727,3.08333333333333,69.75,23.3583333333333,0,27.3333333333333,2.33333333333333,28.6666666666667,10.1083333333333,0,19.25,4,162.25,42.0083333333333,21.1666666666667,5.41666666666667,13.25,39.3916666666667,0.416666666666667,0.833333333333333,36.1083333333333,6.08333333333333,50.9166666666667,360.416666666667,0,0.333333333333333
2018-11-04,"NE","GB",23.9166666666667,36.4166666666667,65.15,237.416666666667,6.45,10.1916666666667,1.66666666666667,0.75,1.25,7.33333333333333,90.3583333333333,11.8333333333333,28.6666666666667,121.75,4.225,1.08333333333333,7.83333333333333,21.5833333333333,58.5,37.6666666666667,20.8333333333333,2.16666666666667,15.4166666666667,1.16666666666667,0.0833333333333333,0.666666666666667,0.583333333333333,0.0833333333333333,5.08333333333333,0,8.75,2,2.25,92.7833333333333,0,2.75,2.75,100,1.91666666666667,48.25,24.3,0.0833333333333333,27.3333333333333,1.58333333333333,7.83333333333333,3.575,0,4.83333333333333,4.25,198.916666666667,46.2272727272727,22,5.33333333333333,13.0833333333333,40.25,0.416666666666667,0.666666666666667,29.1666666666667,5.16666666666667,47.25,359.166666666667,0,0.666666666666667
2018-11-05,"DAL","TEN",21,33.4545454545455,62.8909090909091,191.454545454545,5.87272727272727,10.2181818181818,1,0.818181818181818,3.18181818181818,18.9090909090909,82.8090909090909,9.54545454545454,25.9090909090909,114.181818181818,4.38181818181818,0.545454545454545,6.63636363636364,19,57.4545454545455,39,18.4545454545455,2.18181818181818,13.4545454545455,0.454545454545455,0,0.727272727272727,0.545454545454545,0,4.27272727272727,0,7.18181818181818,1.90909090909091,2.18181818181818,77.2727272727273,0,1.45454545454545,1.45454545454545,100,1.09090909090909,29.5454545454545,25.8666666666667,0,15.4545454545455,2.36363636363636,10.3636363636364,4.25,0,9,5.09090909090909,227.363636363636,44.1181818181818,18.0909090909091,4.45454545454545,13.7272727272727,32.0454545454545,0.727272727272727,1.27272727272727,54.5454545454545,7.45454545454545,62.7272727272727,305.636363636364,0,0.818181818181818
2018-11-08,"PIT","CAR",24.75,38.5833333333333,64.2,286.416666666667,7.675,12.525,2.08333333333333,0.916666666666667,1.66666666666667,11.25,97.8083333333333,14.0833333333333,24.8333333333333,100.333333333333,3.81666666666667,1.33333333333333,5.83333333333333,23.5833333333333,57.9166666666667,39.4166666666667,18.5,3.33333333333333,21.8333333333333,0.75,0.0833333333333333,1.08333333333333,0.666666666666667,0.0833333333333333,4,0.166666666666667,6.08333333333333,1.16666666666667,1.41666666666667,75,0,2.58333333333333,2.91666666666667,90.9090909090909,2.41666666666667,48.25,20.0833333333333,0,23.8333333333333,2,18,8.85,0,9.91666666666667,4.75,206.916666666667,43.775,22.5,5.25,12.75,40.5083333333333,0.416666666666667,0.666666666666667,33.3333333333333,9.16666666666667,85.4166666666667,386.75,0,0.416666666666667
2018-11-11,"CHI","DET",22.1538461538462,34.5384615384615,65.2615384615385,235.615384615385,7.13846153846154,11.4,1.76923076923077,1,1.92307692307692,11.3846153846154,91.7307692307692,11.6153846153846,27.9230769230769,120.769230769231,4.26153846153846,1,6.76923076923077,20.8461538461538,52.6923076923077,41.1538461538462,11.5384615384615,3.38461538461538,18.0769230769231,1.46153846153846,0.384615384615385,1.07692307692308,0.615384615384615,0.0769230769230769,4.53846153846154,0,8,1.61538461538462,2.07692307692308,77.5692307692308,1.69230769230769,3.15384615384615,3.15384615384615,100,1.61538461538462,34.1538461538462,20.2727272727273,0,18.6923076923077,2.53846153846154,25.2307692307692,9.73333333333333,0,15.9230769230769,3.84615384615385,174.153846153846,45.7076923076923,21.6153846153846,5.46153846153846,13,42.2461538461538,0.538461538461538,1,48.7153846153846,7.38461538461539,68,356.384615384615,-0.153846153846154,0.538461538461538
2018-11-11,"NO","CIN",23.9166666666667,31.8333333333333,74.6666666666667,248,7.64166666666667,10.7666666666667,1.66666666666667,0.416666666666667,1.41666666666667,10.25,105.4,12.4166666666667,30.0833333333333,126.416666666667,4.15833333333333,1.83333333333333,9.33333333333333,22.0833333333333,55.3333333333333,39.5833333333333,15.75,2.58333333333333,16.4166666666667,0.583333333333333,0.166666666666667,1,0.583333333333333,0,4.08333333333333,0,8.33333333333333,1.91666666666667,2,97.225,0,2.58333333333333,2.66666666666667,98,2.16666666666667,53.5,24.4545454545455,0,25.6666666666667,1.66666666666667,9.58333333333333,5.3,0,6.5,2.41666666666667,112.166666666667,45.8636363636364,24,5.08333333333333,11.6666666666667,43.6916666666667,1.16666666666667,1.41666666666667,65,5.91666666666667,58.75,374.416666666667,0,0.833333333333333
2018-11-11,"ATL","CLE",23.6666666666667,36.4166666666667,64.7,271.916666666667,7.475,12.1333333333333,1.75,0.583333333333333,2.75,16.1666666666667,96.7666666666667,13.1666666666667,22.4166666666667,85.25,3.725,0.75,4.5,26.8333333333333,57.5833333333333,43.5833333333333,14,2.33333333333333,14.3333333333333,0.916666666666667,0,0.166666666666667,0.25,0,4.16666666666667,0,5.91666666666667,1.25,1.33333333333333,88.8888888888889,0,2.16666666666667,2.25,90,2,45.3333333333333,22.42,0,23.9166666666667,1.5,6.41666666666667,4.25,0,4.91666666666667,4.58333333333333,199.083333333333,43.55,19.5,6.08333333333333,13.1666666666667,46.3166666666667,0.166666666666667,1.08333333333333,5.55,7.08333333333333,60.1666666666667,357.166666666667,0,0.25
2018-11-11,"IND","JAC",26.0833333333333,40.3333333333333,65.1583333333333,258.833333333333,6.50833333333333,10.55,2.41666666666667,0.916666666666667,1.58333333333333,12.5,95.575,13.6666666666667,26.3333333333333,106.083333333333,3.975,0.5,6,24.4166666666667,63.1666666666667,42.5,20.6666666666667,2.66666666666667,16,0.916666666666667,0,1.25,0.833333333333333,0,4.08333333333333,0,8.08333333333333,1.91666666666667,2.08333333333333,92.5,0,2.33333333333333,2.5,95.8333333333333,1.75,37,19.3,0,19.9166666666667,1.33333333333333,10.0833333333333,8.88888888888889,0,8.33333333333333,3.75,169.416666666667,45.4083333333333,21.8333333333333,7.25,15,48.1333333333333,0.75,1.33333333333333,40.2833333333333,7.83333333333333,68.9166666666667,364.916666666667,0,0.75
2018-11-11,"KC","ARI",24,36.2307692307692,66.7153846153846,303,8.56923076923077,13.0846153846154,2.76923076923077,0.769230769230769,1.30769230769231,5.69230769230769,109.315384615385,15,23.6153846153846,100.615384615385,4.16153846153846,0.692307692307692,5.69230769230769,23.4615384615385,55.0769230769231,40.3846153846154,14.6923076923077,2.23076923076923,14.0769230769231,1,0.307692307692308,0.846153846153846,0.384615384615385,0,3.84615384615385,0,8.92307692307692,1.76923076923077,1.84615384615385,95.8333333333333,0,3.61538461538462,3.76923076923077,96.5384615384615,2.38461538461538,61.4615384615385,23.8727272727273,0,30,1.84615384615385,23.8461538461538,14.3181818181818,0.0769230769230769,21.9230769230769,2.76923076923077,122.923076923077,44.95,23,5.69230769230769,11.4615384615385,48.2384615384615,0.538461538461538,0.769230769230769,35.9,8.07692307692308,71.9230769230769,403.615384615385,0,0.0769230769230769
2018-11-11,"NYJ","BUF",17.5384615384615,30.8461538461538,57.7923076923077,187.307692307692,6.22307692307692,11.7,1.15384615384615,1.30769230769231,2.38461538461538,13.6923076923077,74.9846153846154,9.23076923076923,26.4615384615385,97.9230769230769,3.44615384615385,0.538461538461538,4.76923076923077,20,56.3846153846154,41.6153846153846,14.7692307692308,2.30769230769231,16.3076923076923,1.15384615384615,0.153846153846154,1,0.538461538461538,0,5.30769230769231,0,7.92307692307692,2.07692307692308,2.23076923076923,94.8769230769231,0,1.69230769230769,1.84615384615385,85,1.84615384615385,43.2307692307692,22.32,0,20.6923076923077,2,28.2307692307692,12.275,0.0769230769230769,18,5.46153846153846,258.923076923077,46.9153846153846,15.3076923076923,4.30769230769231,13.4615384615385,31.6153846153846,0.461538461538462,1.07692307692308,28.2076923076923,7.15384615384615,57.3076923076923,285.230769230769,0,0.692307692307692
2018-11-11,"TB","WAS",26.9166666666667,41.3333333333333,65.7,332.583333333333,8.275,13.0333333333333,2.5,1.58333333333333,2.5,14.4166666666667,97.125,17.5,24.4166666666667,87.1666666666667,3.61666666666667,0.666666666666667,4.33333333333333,30.9166666666667,56.1666666666667,43.8333333333333,12.3333333333333,2.08333333333333,12.8333333333333,0.166666666666667,0,0.916666666666667,0.583333333333333,0.0833333333333333,3.58333333333333,0,6.91666666666667,1.41666666666667,1.66666666666667,90.01,0,2.66666666666667,3.16666666666667,84.7333333333333,2.5,50.75,19.81,0,20.8333333333333,1.75,10.1666666666667,5.23636363636364,0,6.75,3.75,164,43.3666666666667,24.5833333333333,5.58333333333333,12.5,44.4,0.833333333333333,1.08333333333333,56.9416666666667,7.33333333333333,67.4166666666667,419.75,0,0.5
2018-11-11,"NE","TEN",23.8461538461538,36.3846153846154,65.0538461538462,243,6.61538461538461,10.5153846153846,1.61538461538462,0.692307692307692,1.30769230769231,8.38461538461539,91.3230769230769,11.9230769230769,28.8461538461538,121.846153846154,4.20769230769231,1.23076923076923,8.07692307692308,21.2307692307692,58.8461538461538,37.1538461538462,21.6923076923077,2.07692307692308,14.9230769230769,1.07692307692308,0.0769230769230769,0.769230769230769,0.615384615384615,0.0769230769230769,5,0,8.61538461538461,1.92307692307692,2.15384615384615,93.3384615384615,0,2.84615384615385,2.84615384615385,100,1.92307692307692,49.4615384615385,25,0.0769230769230769,28,1.53846153846154,7.23076923076923,3.17777777777778,0,4.46153846153846,4.15384615384615,195.076923076923,46.5166666666667,22.4615384615385,5.23076923076923,12.9230769230769,39.9538461538462,0.384615384615385,0.692307692307692,26.9230769230769,5.15384615384615,45.9230769230769,364.846153846154,0,0.615384615384615
2018-11-11,"LAC","OAK",19.5,29.5,66.95,226.25,7.65833333333333,12.4083333333333,1.83333333333333,0.416666666666667,2.16666666666667,14.5833333333333,107.333333333333,11,26.4166666666667,128.833333333333,4.88333333333333,0.916666666666667,6.83333333333333,22.9166666666667,56.0833333333333,38.5833333333333,17.5,2.58333333333333,15.75,1,0.0833333333333333,0.5,0.416666666666667,0,4.66666666666667,0,6.25,1.41666666666667,1.83333333333333,78.0363636363636,0,2,2.5,78.7909090909091,2,48,24.8636363636364,0,28.25,2.91666666666667,27.0833333333333,8.99166666666667,0.0833333333333333,21.75,4.33333333333333,191,43.775,19.5833333333333,4.33333333333333,11.5833333333333,36.2333333333333,0.333333333333333,0.666666666666667,25,7.91666666666667,70.8333333333333,355.083333333333,0,0.5
2018-11-11,"GB","MIA",23.75,40.75,58.2916666666667,281.5,6.90833333333333,12.8833333333333,1.91666666666667,0.5,3.16666666666667,22.5833333333333,92.325,13.6666666666667,23.4166666666667,96.4166666666667,4.25833333333333,0.583333333333333,5.91666666666667,25.0833333333333,55.0833333333333,39.4166666666667,15.6666666666667,2.5,16.75,0.75,0.166666666666667,0.75,0.5,0,3.5,0,8.41666666666667,2,2.41666666666667,91.2090909090909,0,2.41666666666667,2.58333333333333,86.3636363636364,2.75,54.9166666666667,19.1909090909091,0,20.6666666666667,1.83333333333333,12.25,5.23636363636364,0,6.91666666666667,4.16666666666667,187.25,44.7636363636364,21.6666666666667,5.5,13.6666666666667,38.725,0.5,1.33333333333333,22.225,7.75,70.0833333333333,377.916666666667,0,0.75
2018-11-11,"LA","SEA",20.3846153846154,31.3076923076923,64.6461538461539,239.307692307692,7.39230769230769,12,1.69230769230769,0.846153846153846,2.15384615384615,14.5384615384615,92.8923076923077,12.0769230769231,29.7692307692308,130.538461538462,4.39230769230769,1.15384615384615,7.23076923076923,22.7692307692308,53.8461538461538,35.8461538461538,18,2.38461538461538,17.7692307692308,0.769230769230769,0.0769230769230769,0.846153846153846,0.769230769230769,0,4.76923076923077,0.153846153846154,7.53846153846154,1.69230769230769,2.15384615384615,75.17,0,2.46153846153846,2.53846153846154,97.9166666666667,3.07692307692308,71.1538461538462,23.8153846153846,0,28.0769230769231,2.15384615384615,26.4615384615385,10.1083333333333,0,17.7692307692308,3.76923076923077,153.384615384615,42.3923076923077,21.3076923076923,5.23076923076923,12.8461538461538,39.2461538461538,0.384615384615385,0.923076923076923,33.3307692307692,5.92307692307692,49.4615384615385,369.846153846154,0,0.307692307692308
